"Year","Code","HDI","Arms.Imports","Arms.Exports","Imports","Exports","FDI","Fin.Diplomacy","IGO.Alignment","UN.Agreement","Polity","GDP","Resources"
"2001","PLW",0.745,NA,NA,NA,1627571,NA,NA,NA,NA,NA,158159000,0
"2002","PLW",0.75,NA,NA,NA,291713,NA,NA,NA,NA,NA,161615000,0
"2003","PLW",0.754,NA,NA,NA,188936,NA,NA,NA,NA,NA,157963000,0
"2004","PLW",0.756,NA,NA,NA,432532,NA,NA,NA,NA,NA,173374000,0
"2005","PLW",0.767,NA,NA,NA,682587,NA,NA,NA,NA,NA,184737750,0
"2006","PLW",0.769,NA,NA,4995,685732,NA,NA,NA,NA,NA,189300641,0
"2007","PLW",0.773,NA,NA,945,762554,NA,NA,NA,NA,NA,194863078,0
"2008","PLW",0.772,NA,NA,59821,3057389,NA,NA,NA,NA,NA,198236766,0
"2009","PLW",0.771,NA,NA,NA,1304373,NA,NA,NA,NA,NA,183685219,0
"2010","PLW",0.773,NA,NA,31913,1965021,NA,NA,NA,NA,NA,183691063,0
"2011","PLW",0.776,NA,NA,5253,1193753,NA,NA,NA,NA,NA,193499000,0
"2012","PLW",0.776,NA,NA,28091,1639707,NA,NA,NA,NA,NA,211563375,0
"2013","PLW",0.779,NA,NA,13589,3186157,NA,NA,NA,NA,NA,224039313,0
"2014","PLW",0.779,NA,NA,61974,10456183,NA,NA,NA,NA,NA,243668813,0
"2015","PLW",0.78,NA,NA,4748,19029027,NA,NA,NA,NA,NA,278824781,0
"2016","PLW",0.778,NA,NA,38078,19169577,NA,NA,NA,NA,NA,296749781,0
"2017","PLW",0.775,NA,NA,1078,16833960,NA,NA,NA,NA,NA,287564063,0
"2018","PLW",0.778,NA,NA,40063,13725828,NA,NA,NA,NA,NA,285331219,0
"2019","PLW",0.776,NA,NA,58871,18625810,NA,NA,NA,NA,NA,280429406,0
"2020","PLW",0.773,NA,NA,7310,24083789,NA,NA,NA,NA,NA,263573663,0
"2021","PLW",0.767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004","PSE",0.651,NA,NA,74304,9843429,NA,0,NA,NA,NA,4603100000,0
"2005","PSE",0.662,NA,NA,228781,23598347,NA,6102274.36563215,NA,NA,NA,5125700000,0
"2006","PSE",0.663,NA,NA,208406,27863838,NA,0,NA,NA,NA,5348300000,0
"2007","PSE",0.672,NA,NA,152455,37675553,NA,0,NA,NA,NA,5815700000,0
"2008","PSE",0.677,NA,NA,249488,40780342,NA,12500000,NA,NA,NA,7310400000,0
"2009","PSE",0.682,NA,NA,746903,23623658,NA,1e+06,NA,NA,NA,8085700000,0
"2010","PSE",0.687,NA,NA,363060,26008304,NA,0,NA,NA,NA,9681500000,0
"2011","PSE",0.694,NA,NA,1040844,47815390,NA,5500000,NA,NA,NA,11186100000,0
"2012","PSE",0.701,NA,NA,338296,40724812,NA,0,NA,NA,NA,12208400000,0
"2013","PSE",0.703,NA,NA,186381,90677217,NA,0,NA,NA,NA,13515500000,0
"2014","PSE",0.698,NA,NA,86494,75506718,NA,0,NA,NA,NA,13989700000,0
"2015","PSE",0.71,NA,NA,443275,69244916,NA,0,NA,NA,NA,13972400000,0
"2016","PSE",0.715,NA,NA,309323,59307575,NA,7824378.52555461,NA,NA,NA,15405400000,0
"2017","PSE",0.719,NA,NA,117608,69058497,NA,8320000,NA,NA,NA,1.6128e+10,0
"2018","PSE",0.723,NA,NA,444122,73360727,NA,NA,NA,NA,NA,16276600000,0
"2019","PSE",0.727,NA,NA,139926,82144356,NA,NA,NA,NA,NA,17133500000,0
"2020","PSE",0.716,NA,NA,8637,100455872,NA,NA,NA,NA,NA,15561300000,0
"2021","PSE",0.715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","PAN",0.721,NA,NA,1019749,1290154924,NA,0,0.492957746478873,0.894736842105263,9,11808001717,0.137185388
"2001","PAN",0.726,NA,NA,1951215,1239624793,NA,0,0.52112676056338,0.892405063291139,9,11998017406,0.124076228
"2002","PAN",0.733,NA,NA,3715123,1272660265,NA,0,0.549295774647887,0.803030303030303,9,12470313088,0.123117308
"2003","PAN",0.737,NA,NA,28614887,1479992945,NA,0,0.549295774647887,0.911111111111111,9,13141769599,0.143856414
"2004","PAN",0.743,NA,NA,14914526,2186951313,NA,0,0.549295774647887,0.880952380952381,9,14407965057,0.160147635
"2005","PAN",0.749,NA,NA,22197343,3151120972,0,0,0.549295774647887,0.887755102040816,9,15714094294,0.097221788
"2006","PAN",0.754,NA,NA,14302343,3867163380,0,0,0.549295774647887,0.865740740740741,9,17413362943,0.127267315
"2007","PAN",0.763,NA,NA,7888345,5647805576,0,0,0.549295774647887,0.879120879120879,9,21295984230,0.117743566
"2008","PAN",0.767,NA,NA,49744264,7893907132,0,0,0.563380281690141,0.806451612903226,9,25155888616,0.109519194
"2009","PAN",0.769,NA,NA,28808638,6522357040,0,0,0.577464788732394,0.783132530120482,9,27116635565,0.14470192
"2010","PAN",0.773,NA,NA,25287167,11967279181,0,0,0.591549295774648,0.813953488372093,9,29440287581,0.234720391
"2011","PAN",0.779,NA,NA,42858083,14555810117,0,0,0.591549295774648,0.763440860215054,9,34686224301,0.267844792
"2012","PAN",0.785,NA,NA,53026287,15305692224,0,0,0.591549295774648,0.764705882352941,9,40429734384,0.260231138
"2013","PAN",0.79,NA,NA,43943838,10992733699,0,0,0.619718309859155,0.793650793650794,9,45599994005,0.194417806
"2014","PAN",0.794,NA,NA,127495185,9307389343,0,3.5e+07,0.605633802816901,0.82051282051282,9,49921464365,0.203805518
"2015","PAN",0.8,NA,NA,315212006,8518883418,1.4e+08,5e+07,NA,0.791666666666667,9,54091713776,0.134976056
"2016","PAN",0.805,NA,NA,37653661,6343226427,5e+08,0,NA,0.734782608695652,9,57907695409,0.126426736
"2017","PAN",0.811,NA,NA,62027186,6626968671,1e+08,0,NA,0.71900826446281,9,62202725204,0.124285087
"2018","PAN",0.814,NA,NA,81763041,6940132111,1.65e+09,NA,NA,0.782608695652174,9,64928273258,0.099242155
"2019","PAN",0.817,NA,NA,452028397,7944500688,0,NA,NA,0.818181818181818,NA,66787866841,0.31595211
"2020","PAN",0.801,NA,NA,469415495,8793631441,1.1e+08,NA,NA,0.779569892473118,NA,52938074266,0.119746554
"2021","PAN",0.805,NA,NA,NA,NA,0,NA,NA,0.798701298701299,NA,NA,NA
"2000","PNG",0.447,NA,0,200727865,24862347,NA,16957949.4551602,0.464788732394366,0.878571428571429,4,5289216337.20602,25.28372817
"2001","PNG",0.451,NA,0,122383134,19126772,NA,855938.36199055,0.47887323943662,0.831168831168831,4,4637053588.31405,18.97876698
"2002","PNG",0.455,NA,0,159665467,27253300,NA,19458535.4601566,0.464788732394366,0.793478260869565,4,4606800660.26603,21.58054032
"2003","PNG",0.461,NA,0,231107666,60926370,NA,33808.0239084935,0.464788732394366,0.808641975308642,4,5616509038.30179,22.63903976
"2004","PNG",0.461,NA,0,243856282,52523565,NA,13302207.2371541,0.492957746478873,0.783783783783784,4,6312881925.29762,29.60143575
"2005","PNG",0.466,NA,0,309464187,66585263,6.7e+08,1858967.87785656,0.507042253521127,0.782894736842105,4,7355124321.65998,29.17922794
"2006","PNG",0.469,NA,0,391848970,126396635,0,3976223.90229141,0.507042253521127,0.811111111111111,4,8354911626.55946,27.85698145
"2007","PNG",0.478,NA,0,468391996,213776217,0,20200000,0.507042253521127,0.89344262295082,4,9545029471.71705,23.21825154
"2008","PNG",0.484,NA,0,515207833,344061296,0,1037871738.0242,0.507042253521127,0.876623376623377,4,11670891351.9496,25.50991465
"2009","PNG",0.49,NA,0,357724901,528171351,0,1901254914.18512,0.535211267605634,0.860759493670886,4,11619455060.5353,19.2144937
"2010","PNG",0.499,NA,0,777486457,352496148,0,156983595.469241,0.549295774647887,0.892857142857143,4,14250785791.7787,27.26378714
"2011","PNG",0.504,NA,0,815220295,453024358,0,423566433.695464,0.549295774647887,0.847058823529412,4,17985138443.3257,25.97592345
"2012","PNG",0.513,NA,0,642259331,640096825,1.38e+09,752000,0.563380281690141,0.783132530120482,5,21295165206.5975,15.73856128
"2013","PNG",0.518,NA,0,797690091,553070120,4.1e+08,223350363.578964,0.563380281690141,0.801587301587302,5,21261338047.9481,11.81036672
"2014","PNG",0.533,NA,0,1403232502,636457258,2.5e+08,324151089.118521,0.549295774647887,0.853333333333333,5,23210823985.6829,13.58808366
"2015","PNG",0.541,NA,0,1774645012,986996837,4e+08,1450243.30514393,NA,0.809859154929577,5,21723439634.7605,11.85864506
"2016","PNG",0.547,NA,0,1630693615,647826329,3.1e+08,229898215.15,NA,0.78695652173913,5,20758874954.1764,13.29557274
"2017","PNG",0.552,NA,0,2070332428,774994301,1.71e+09,685921435.200972,NA,0.730769230769231,5,22742696403.1189,15.30015701
"2018","PNG",0.554,NA,0,2825845569,785575404,2e+08,NA,NA,0.747252747252747,5,24215853485.5768,17.10539017
"2019","PNG",0.56,NA,0,3023932802,800430424,3.1e+08,NA,NA,0.759259259259259,NA,24828833504.1909,12.52521355
"2020","PNG",0.56,NA,0,2270895657,922820429,0,NA,NA,0.704301075268817,NA,23619098121.515,10.78075217
"2021","PNG",0.558,NA,0,NA,NA,0,NA,NA,0.770491803278688,NA,NA,NA
"2000","PRY",0.649,NA,NA,3223881,85959484,NA,0,0.464788732394366,0.851351351351351,7,9184330261.59245,1.457872972
"2001","PRY",0.655,NA,NA,2832454,72097187,NA,0,0.492957746478873,0.854430379746835,7,8343410830.29354,1.607574474
"2002","PRY",0.662,NA,NA,7873772,79031339,NA,0,0.47887323943662,0.806930693069307,7,8187342141.31762,2.066444615
"2003","PRY",0.655,NA,NA,12738574,126193000,NA,0,0.47887323943662,0.898876404494382,8,8527708861.56104,2.140509429
"2004","PRY",0.662,NA,NA,58288870,234939728,NA,0,0.47887323943662,0.867469879518072,8,10399135843.9811,1.640336532
"2005","PRY",0.664,NA,NA,58548738,252559844,NA,0,0.492957746478873,0.889473684210526,8,11306223197.7302,1.565309778
"2006","PRY",0.664,NA,NA,53668927,327496183,NA,0,0.492957746478873,0.889908256880734,8,13780604182.5548,1.827695545
"2007","PRY",0.669,NA,NA,19675804,467840521,NA,0,0.492957746478873,0.884615384615385,8,17856369581.6832,1.647348912
"2008","PRY",0.679,NA,NA,25322919,763509266,NA,0,0.492957746478873,0.844086021505376,8,24615549362.8939,1.379032141
"2009","PRY",0.677,NA,NA,27454101,513923533,NA,0,0.535211267605634,0.917721518987342,8,22360961842.2471,1.515411806
"2010","PRY",0.685,NA,NA,45614780,1050603918,NA,0,0.535211267605634,0.897590361445783,8,27260886597.1259,1.940701065
"2011","PRY",0.696,NA,NA,44493285,1248050527,NA,0,0.535211267605634,0.901098901098901,8,33756239169.176,1.427089593
"2012","PRY",0.702,NA,NA,47841693,1335794864,NA,0,0.535211267605634,0.867088607594937,8,33271921136.3071,1.471886332
"2013","PRY",0.715,NA,NA,60670961,1356499622,NA,0,0.549295774647887,0.78125,9,38501122438.4437,1.440762554
"2014","PRY",0.716,NA,NA,55625086,1396244593,NA,0,0.52112676056338,0.798701298701299,9,40377929597.2822,1.506655765
"2015","PRY",0.723,NA,NA,41778476,1267967171,NA,6.5e+07,NA,0.732394366197183,9,36211447840.1027,1.596877858
"2016","PRY",0.721,NA,NA,22380272,1169393366,NA,0,NA,0.754310344827586,9,36089700024.4675,1.81645904
"2017","PRY",0.724,NA,NA,33021012,1560563591,NA,0,NA,0.690082644628099,9,38997129809.1752,1.639405209
"2018","PRY",0.727,NA,NA,39514179,1671047147,NA,NA,NA,0.805882352941176,9,40225448651.3081,1.438899601
"2019","PRY",0.732,NA,NA,16347369,1432117001,NA,NA,NA,0.835227272727273,NA,37906944205.5483,1.316593229
"2020","PRY",0.73,NA,NA,13912031,1216925093,NA,NA,NA,0.811827956989247,NA,35304238098.7464,1.633780688
"2021","PRY",0.717,NA,NA,NA,NA,NA,NA,NA,0.837662337662338,NA,NA,NA
"2000","PER",0.676,NA,0,560259070,144331664,NA,0,0.605633802816901,0.855263157894737,4,51743266475.6447,2.906501498
"2001","PER",0.684,NA,0,498019115,176519611,NA,50000,0.619718309859155,0.865853658536585,9,52048952046.0055,1.783579428
"2002","PER",0.685,NA,0,731614273,246643637,NA,1208164.43858468,0.605633802816901,0.782828282828283,9,54796246267.5956,1.961326186
"2003","PER",0.684,NA,0,760008417,353741239,NA,1200000,0.605633802816901,0.866666666666667,9,58743406218.8889,2.9439808
"2004","PER",0.69,NA,0,1522896384,418407886,NA,0,0.605633802816901,0.851190476190476,9,66780929779.4575,6.267365253
"2005","PER",0.686,NA,0,2277993501,608884182,0,0,0.605633802816901,0.877551020408163,9,76080414461.6574,7.837176121
"2006","PER",0.691,NA,0,2907849844,1008535158,0,0,0.605633802816901,0.862385321100917,9,88658557837.8747,13.40305339
"2007","PER",0.7,NA,0,4337890075,1683201091,1.43e+09,7662399.23973235,0.605633802816901,0.879120879120879,9,102202188010.563,14.17306803
"2008","PER",0.708,NA,0,4492112922,2774371548,2.16e+09,3933426.35684042,0.605633802816901,0.798913043478261,9,120612089624.967,11.88525585
"2009","PER",0.711,NA,1,4323889128,2098874209,1.09e+09,51233.2159682578,0.647887323943662,0.894117647058824,9,120850736480.335,8.857500813
"2010","PER",0.725,NA,1,6368185837,3549668095,2.1e+08,2002682278.21,0.661971830985915,0.879310344827586,9,147527631520.729,11.19777051
"2011","PER",0.732,NA,0,7864276621,4653277170,0,182011338.621863,0.690140845070423,0.867021276595745,9,171761737046.585,12.61188585
"2012","PER",0.742,NA,0,8454698003,5332543568,9e+08,129849715.689673,0.690140845070423,0.843023255813954,9,192649991136.09,9.894429608
"2013","PER",0.75,NA,0,8408061633,6188837905,2.89e+09,419089449.996843,0.71830985915493,0.875,9,201175541637.441,7.57376943
"2014","PER",0.755,NA,0,8140871705,6100847629,6.95e+09,6960411636.39886,0.690140845070423,0.878205128205128,9,200786240836.818,5.498854134
"2015","PER",0.759,NA,13,7949920228,6354973884,0,128181998.187383,NA,0.816901408450704,9,189802961890.097,3.870345409
"2016","PER",0.765,NA,0,9490807798,5989776624,0,284905146.297891,NA,0.769230769230769,9,191898127860.843,4.420921942
"2017","PER",0.77,NA,0,13367374443,6958865007,8.3e+08,379168112.262796,NA,0.733333333333333,9,211007952315.888,5.942893269
"2018","PER",0.776,NA,0,14914301898,8064691821,5.42e+09,NA,NA,0.82258064516129,9,222574514539.836,5.94194623
"2019","PER",0.78,NA,0,15195598724,8513082009,3.93e+09,NA,NA,0.837078651685393,NA,228473278307.52,4.146908934
"2020","PER",0.762,NA,0,14735455734,8865725945,9e+08,NA,NA,0.806451612903226,NA,203195587020.333,2.316406372
"2021","PER",0.762,NA,0,NA,NA,1.57e+09,NA,NA,0.844155844155844,NA,NA,NA
"2000","PHL",0.633,NA,NA,1677316824,1464409088,NA,7e+06,0.704225352112676,0.906666666666667,8,83669788254.7279,0.464768413
"2001","PHL",0.638,NA,NA,1945208047,1619111816,NA,34980616,0.71830985915493,0.920731707317073,8,78921157072.3232,0.404065987
"2002","PHL",0.645,NA,NA,3217161451,2042241086,NA,0,0.732394366197183,0.881188118811881,8,84307346432.7853,0.479800977
"2003","PHL",0.65,NA,NA,6306833116,3092688273,NA,30086439.653155,0.732394366197183,0.95,8,87039092438.6877,0.688742163
"2004","PHL",0.657,NA,NA,9059443067,4268718001,NA,208840000,0.746478873239437,0.933734939759036,8,95002000250.4167,0.926884128
"2005","PHL",0.658,NA,NA,12869688589,4687630614,0,250000,0.746478873239437,0.923469387755102,8,107419977967.605,0.935186606
"2006","PHL",0.659,NA,NA,17674561008,5738134533,0,52050417.1551639,0.746478873239437,0.925925925925926,8,127652927612.352,1.586835686
"2007","PHL",0.664,NA,NA,23117834717,7528377839,0,107020355.170994,0.746478873239437,0.923076923076923,8,155980408071.816,3.005899967
"2008","PHL",0.668,NA,NA,19504743994,9132231065,1.58e+09,0,0.76056338028169,0.875,8,181624627927.192,1.630455367
"2009","PHL",0.667,NA,NA,11946610452,8584707500,6.9e+08,139160000,0.788732394366197,0.938271604938272,8,175974754206.966,1.296246318
"2010","PHL",0.674,NA,NA,16220254753,11540277320,6e+08,609600000,0.816901408450704,0.912790697674419,8,208368892318.704,2.22909956
"2011","PHL",0.679,NA,NA,17992317070,14255388286,0,1560000,0.816901408450704,0.904255319148936,8,234216730703.235,3.041347485
"2012","PHL",0.685,NA,NA,19643205303,16732210058,3.5e+08,328206,0.816901408450704,0.877906976744186,8,261920542605.863,1.729061083
"2013","PHL",0.692,NA,NA,18181829139,19868125345,6e+08,1726363.57896394,0.830985915492958,0.928571428571429,8,283902829720.342,1.374399187
"2014","PHL",0.696,NA,NA,20984132158,23473577223,1.21e+09,0,0.816901408450704,0.907894736842105,8,297483553299.412,1.655560675
"2015","PHL",0.698,NA,NA,18965654304,26670791210,0,17576.1455638447,NA,0.854166666666667,8,306445871631.199,0.789367537
"2016","PHL",0.7,NA,NA,17395891173,29836566657,8.7e+08,11418839.5020818,NA,0.82051282051282,8,318627003965.42,0.662887494
"2017","PHL",0.704,NA,NA,19239177209,32065932447,1.97e+09,463792884.127247,NA,0.78099173553719,8,328480738147.616,0.932555077
"2018","PHL",0.71,NA,NA,20611587611,35036641694,1.2e+09,NA,NA,0.860215053763441,8,346841896889.768,1.042417991
"2019","PHL",0.718,NA,NA,20199393176,40763851931,6.22e+09,NA,NA,0.882022471910112,NA,376823404772.49,0.727808078
"2020","PHL",0.71,NA,NA,19335468064,41880388818,1.45e+09,NA,NA,0.845744680851064,NA,361489354349.755,0.743294763
"2021","PHL",0.699,NA,NA,NA,NA,1.43e+09,NA,NA,0.857142857142857,NA,NA,NA
"2000","POL",0.793,NA,NA,99608073,860408516,NA,NA,0.690140845070423,0.703947368421053,9,172220451786.957,0.614412633
"2001","POL",0.799,NA,NA,226388715,1016094403,NA,NA,0.704225352112676,0.701219512195122,9,190905493539.168,0.777035639
"2002","POL",0.806,NA,NA,218649225,1164615220,NA,NA,0.676056338028169,0.64,10,199070432431.108,0.565476907
"2003","POL",0.811,NA,NA,359157512,1620252657,NA,NA,0.676056338028169,0.668539325842697,10,217828661056.935,0.600865825
"2004","POL",0.809,NA,NA,487269975,1843723318,NA,NA,0.661971830985915,0.672619047619048,10,255107275407.423,1.446913916
"2005","POL",0.815,NA,NA,557320278,2595437378,0,NA,0.661971830985915,0.696969696969697,10,306145913284.466,1.182035382
"2006","POL",0.82,NA,NA,667121179,4006174399,0,NA,0.661971830985915,0.68348623853211,10,344626630395.377,1.604519567
"2007","POL",0.825,NA,NA,1112248441,6554790659,0,NA,0.661971830985915,0.679347826086957,10,429020755432.721,1.37192428
"2008","POL",0.831,NA,NA,1394431815,9040367590,0,NA,0.676056338028169,0.659574468085106,10,533599853342.51,2.047642841
"2009","POL",0.835,NA,NA,1504764187,7561767520,0,NA,0.676056338028169,0.652941176470588,10,439731636116.949,1.164591938
"2010","POL",0.841,NA,NA,1696613007,9438306983,0,NA,0.690140845070423,0.703488372093023,10,479834179020.33,4.310449861
"2011","POL",0.847,NA,NA,2047975509,10939548803,0,NA,0.690140845070423,0.663157894736842,10,528292749880.651,5.695608726
"2012","POL",0.852,NA,NA,1997765599,12386657177,1e+08,NA,0.690140845070423,0.691860465116279,10,498517189759.074,3.795266395
"2013","POL",0.863,NA,NA,2231797119,12574874708,7.5e+08,NA,0.690140845070423,0.634920634920635,10,521013515295.01,3.315463509
"2014","POL",0.865,NA,NA,2934739056,14256798574,2e+08,NA,0.661971830985915,0.634615384615385,10,542469930919.705,3.148976919
"2015","POL",0.868,NA,NA,2741951454,14344871703,3.4e+08,NA,NA,0.631944444444444,10,477811911394.084,1.286337883
"2016","POL",0.872,NA,NA,2537722070,15094067047,1.4e+08,NA,NA,0.620689655172414,10,472632362079.242,2.014620592
"2017","POL",0.875,NA,NA,3353507795,17873049958,3.6e+08,NA,NA,0.661157024793388,10,526504233550.891,3.054813089
"2018","POL",0.877,NA,NA,3645367549,20876212491,0,NA,NA,0.619565217391304,10,587409034484.986,2.721295488
"2019","POL",0.881,NA,NA,3941494616,23880107357,2.9e+08,NA,NA,0.601123595505618,NA,597284453849.911,0.678514912
"2020","POL",0.876,NA,NA,4320382018,26730657668,6.3e+08,NA,NA,0.627659574468085,NA,596617981105.586,0.620175074
"2021","POL",0.876,NA,NA,NA,NA,0,NA,NA,0.597402597402597,NA,NA,NA
"2000","PRT",0.791,NA,NA,46949131,260823590,NA,NA,0.71830985915493,0.717105263157895,10,118310619502.319,0.14986915
"2001","PRT",0.797,NA,NA,71460151,260568014,NA,NA,0.732394366197183,0.713414634146341,10,121497802256.803,0.115366307
"2002","PRT",0.798,NA,NA,82705528,300879648,NA,NA,0.732394366197183,0.634020618556701,10,134162194152.127,0.117523127
"2003","PRT",0.802,NA,NA,194613740,406256461,NA,NA,0.732394366197183,0.688888888888889,10,164855784906.714,0.113951326
"2004","PRT",0.805,NA,NA,280896511,588259140,NA,NA,0.71830985915493,0.688235294117647,10,189042717277.259,0.1511759
"2005","PRT",0.806,NA,NA,323834266,911952506,0,NA,0.71830985915493,0.722222222222222,10,197175426553.251,0.164495683
"2006","PRT",0.811,NA,NA,353809128,1359664205,0,NA,0.71830985915493,0.688073394495413,10,208571010350.534,0.272771498
"2007","PRT",0.818,NA,NA,384642280,1834752144,0,NA,0.71830985915493,0.695652173913043,10,240178475646.268,0.263922161
"2008","PRT",0.822,NA,NA,387489834,2317102263,0,NA,0.71830985915493,0.659574468085106,10,262354497758.843,0.211770653
"2009","PRT",0.825,NA,NA,480929852,1923516206,0,NA,0.732394366197183,0.7,10,243686955801.388,0.105799849
"2010","PRT",0.829,NA,NA,754426018,2513317692,0,NA,0.746478873239437,0.724137931034483,10,237880908317.652,0.185438064
"2011","PRT",0.835,NA,NA,1162063935,2801433742,3.51e+09,NA,0.746478873239437,0.678947368421053,10,244797226567.109,0.173475745
"2012","PRT",0.836,NA,NA,1514582001,2501157554,9.8e+08,NA,0.746478873239437,0.705882352941177,10,216236608773.976,0.203388615
"2013","PRT",0.845,NA,NA,1399460781,2506863699,1e+08,NA,0.76056338028169,0.658730158730159,10,226369502104.236,0.137569835
"2014","PRT",0.848,NA,NA,1663291480,3137073216,3.09e+09,NA,0.732394366197183,0.651315789473684,10,229596170846.995,0.145958667
"2015","PRT",0.85,NA,NA,1461543018,2894923138,5.9e+08,NA,NA,0.659722222222222,10,199313894327.486,0.135354332
