Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
New Caledonia,NCL,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,26.37114775,23.19410511,12.34901745,10.29072491,6.610559581,10.68308069,14.98765063,11.58199238,0.037327965,3.529247895,3.240532332,0.040511773,0.05937501,0.061286202,0.043062361,0.040347926,0.035382424,0.033331067,20.40885178,25.91042927,3.891445075,15.44141366,8.11694995,4.57005148,6.665751058,12.66211365,9.608989468,9.827307443,0.429141046,1.870019923,12.0962642,3.763652954,4.517672068,8.209456937,11.7109484,8.142841862,18.30040311,35.26133764,2.611264462,0.011576521,5.294390193,4.130671323,0.011422966,0.010467806,0.012603624,0.012815923,0.013426449,0.017134198,0.943151461,0.012474564,,
Niger,NER,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,2.156426494,1.798095555,2.000097798,2.761242739,2.897030371,3.90347471,3.598205826,5.260284478,3.958503355,3.247087727,3.386935279,3.541798237,5.44735196,4.273343818,5.217005023,4.025813201,4.695646053,4.011531991,4.37165573,4.855971605,3.778280064,4.097308688,4.220841033,4.016840081,7.624677802,9.732213903,9.460760204,9.583585425,8.752189989,5.87625439,7.267829606,6.558662112,7.01204939,9.262541142,7.50693712,7.151002036,6.894063847,8.300007314,7.945638982,7.962203585,6.884721329,9.334161628,13.269233,11.8432698,11.166181,9.807284201,9.511690258,9.42150349,6.711961429,6.187116168,5.566564376,
Nigeria,NGA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.658392622,2.349190543,1.745982772,3.936897718,26.41769724,19.97788983,17.65604025,21.651119,18.88632802,40.78168156,26.04278575,3.873925908,2.514522798,5.088145757,10.23290278,10.62043925,6.407113233,11.7581023,10.4943094,22.95953822,24.87100823,17.09027532,20.52390216,31.77034874,21.61846777,20.55120098,22.33401638,18.02298351,9.418008479,12.7660906,23.32983483,15.64573617,11.61889299,13.47895106,17.57240304,20.52235492,17.90429639,16.50671735,18.85079244,11.13388623,14.79689,19.174629,16.59427421,12.78879494,10.52742453,5.070012925,4.790996772,8.574600256,11.47682274,9.356931672,6.229170474,
Nicaragua,NIC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,2.408858562,2.340978499,2.542553127,4.177317662,3.502881803,3.257167067,2.399251684,2.691351977,2.956070896,5.468218375,5.071640627,3.807406598,6.108039547,2.725508031,1.091488239,0.871597619,0.882353838,0.744968292,1.079243813,2.782554774,6.71830601,5.33038411,3.994138438,3.271264172,1.622826458,1.990784839,1.550993381,1.891518523,1.577757884,1.421204261,1.354008754,1.148479001,1.141579889,1.127662119,1.291855576,1.094831732,1.579110086,1.542566033,1.240195919,1.17500958,4.127939033,5.066191462,4.574671361,4.733470326,4.186651691,2.105398356,3.105282558,2.690396227,1.999345079,1.25986303,1.632721476,
Netherlands,NLD,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.065632372,0.097772363,0.139101687,0.171626404,0.735972498,1.053649151,1.032978049,0.92362786,0.824465002,1.517992018,1.858800502,1.324790359,0.445651657,1.431086236,1.569015377,1.672367719,0.889694538,0.495515378,0.393491122,0.47569887,0.590377161,0.488028124,0.315124281,0.361951255,0.289137032,0.245177255,0.339794786,0.319941227,0.116485193,0.094778683,0.45575082,0.814450851,0.594926754,0.511573735,0.476806459,0.439774446,0.731739298,0.684493178,1.035572535,0.872358695,0.810893929,1.079623851,1.194592522,1.158632848,0.719336876,0.432613883,0.255935357,0.313857243,0.36723096,0.249017599,0.153140297,
Norway,NOR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.465517286,0.397140817,0.35785205,0.537697971,0.772562495,1.422678594,1.942708386,1.777636017,2.363320945,5.36602566,7.152568265,5.287325283,2.873953938,5.67240694,6.556413296,6.755610754,3.066457091,3.835447303,3.129567008,6.005150296,7.693267764,4.248780488,4.599921243,5.131407894,4.992590882,4.959989088,7.188514146,6.01167243,1.666137061,4.96154304,11.91524039,9.736780737,8.795468196,8.752560627,9.526232796,10.55075802,11.33981087,9.952087484,12.31472589,8.756754592,8.894315192,10.98228262,10.31919204,8.831811936,7.909713403,5.333326035,4.11857528,5.901112201,8.064159453,6.925734502,6.057297963,
Nepal,NPL,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.547335521,1.402280908,1.17495854,2.113309698,2.039763676,3.43610027,2.285661967,9.172688007,8.055118416,4.151573113,4.442852297,2.608043944,3.331593538,2.715583077,1.86502117,1.152462424,1.846370848,1.680118445,1.521723512,1.488703917,1.746703903,1.596161254,1.887355667,1.523479997,1.200027148,1.388811488,1.326249219,1.090667424,1.271680096,1.394818469,1.167019792,1.06061514,1.141777044,1.210053519,0.901697274,0.792667946,1.081820981,1.356930627,1.074373869,1.00485104,1.472314254,1.113986794,0.961086179,0.833688505,0.860694134,0.934852579,1.031178468,0.703177494,0.424053405,0.442967352,0.514043068,
Nauru,NRU,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
New Zealand,NZL,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,1.036543757,0.836710648,1.53544608,1.30803278,1.753280854,2.619742638,2.012798061,2.099241451,2.44972875,2.624837149,2.484055253,2.594646569,2.109619534,1.983287475,2.478540129,1.874202644,1.209705842,1.112539126,1.558726586,2.086232108,1.817522714,1.702363602,1.837040508,1.467812901,1.395169213,1.378433638,1.473363481,1.225521101,1.320471605,1.979652455,1.751668723,1.477021222,1.081340418,0.948185626,1.106690466,1.236772516,1.394155899,2.435074085,1.835437379,2.102509406,2.182369031,1.751453744,1.550718116,1.408539264,1.302348085,1.030403738,1.507290287,1.445671833,1.521984613,1.45326272,
OECD members,OED,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.650072206,0.592441163,0.560316956,0.742233858,1.875305006,1.798995137,1.813114796,1.778527718,1.488421649,2.6247989,2.929215709,2.438602624,1.663964913,1.922439756,1.846962305,1.706762737,0.719494034,0.849111987,0.729278571,0.84000154,0.922691237,0.621155393,0.599905517,0.578549023,0.504366361,0.52146922,0.658096878,0.572528403,0.350558799,0.46675688,0.835369402,0.759094523,0.598877818,0.677894533,0.917640487,1.064377613,1.125028678,1.091581934,1.597098397,0.797202699,1.126190207,1.450163594,1.106040923,1.032649592,0.866203491,0.420682939,0.436655099,0.615701398,0.804485413,0.700176869,0.569742354,
Oman,OMN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,50.21861744,50.0318908,48.15550131,55.47236813,66.03104766,59.74088867,57.90436081,53.97189722,50.83878706,81.13210303,56.7945271,47.81888889,37.35466005,42.40757536,40.11539078,40.93889962,31.68619912,42.67132596,35.15723781,45.68702428,52.02190004,33.58504477,33.51671778,33.10134053,30.3924069,32.69058125,38.14098522,33.80448415,23.86960886,32.36872132,46.68444331,39.42677217,36.23169466,36.16864356,39.64939757,46.76945722,45.21712853,41.66523635,40.70563361,33.14906939,39.57503806,49.86830869,46.42991216,44.9306256,39.45564665,23.94649667,19.73313647,23.37547188,28.97396193,26.66286005,20.96507086,
Other small states,OSS,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,3.622364333,14.48202735,16.52109957,20.44764473,44.56775986,36.07345126,31.97531249,30.01014111,28.52733549,1.192396869,40.57500509,28.28429631,18.6224301,20.73493022,24.8323184,21.76462097,12.35667699,13.95753419,14.08661038,18.05711769,18.68659041,11.05877447,10.64200965,10.92562442,9.650530659,9.287109147,11.53792702,10.73090606,7.34719512,10.13816916,15.67786828,12.9119806,12.53024449,12.4775631,13.94413714,19.78166537,20.54285704,19.21886097,22.10371445,16.23346134,18.59297796,23.90943473,23.87126851,21.80061691,18.79647938,11.73670376,8.703878281,10.30835496,12.73069636,10.94808332,8.894693332,
Pakistan,PAK,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.179709007,0.1805618,0.20369551,0.530963123,0.586826641,1.058222439,0.751698285,1.547917756,1.242698528,1.038073462,1.171873398,0.791051573,0.773305521,0.782789757,0.729305547,1.153235992,0.937867911,1.005956047,0.803949323,1.089113604,1.874043954,1.147396992,1.039879638,0.916739664,0.802040665,0.851381442,1.026659591,0.99022787,0.750701441,1.040074045,1.216510246,1.220366573,1.456867921,1.46167735,1.616252317,2.127546066,2.421434462,2.124466789,2.084705512,1.694014036,1.908076174,2.617277889,2.475577359,2.089351186,2.076530146,1.233848881,0.855531327,0.983444241,1.232641051,1.138344936,0.891481759,
Panama,PAN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.29616624,0.238289864,0.259186878,0.377903458,0.353023086,0.446101061,0.419852982,0.511896749,0.409459419,0.411112391,0.509247882,0.409213696,0.650738216,0.295184788,0.166557254,0.123443848,0.119525726,0.124543182,0.129725446,0.141060948,0.270038518,0.270515829,0.241444412,0.186976706,0.19057313,0.243858603,0.174799664,0.200201312,0.15060922,0.138366747,0.137185388,0.124076228,0.123117308,0.143856414,0.160147635,0.097221788,0.127267315,0.117743566,0.109519194,0.14470192,0.234720391,0.267844792,0.260231138,0.194417806,0.203805518,0.134976056,0.126426736,0.124285087,0.099242155,0.31595211,0.119746554,
Peru,PER,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,3.802636054,2.438285945,2.364619346,5.253683422,6.847975883,2.946095961,3.627651904,3.916922143,5.830694201,12.98920241,15.59331454,8.802165543,7.431403076,9.8689494,9.907479358,10.57157548,4.562610932,5.686074532,15.53870441,14.82353394,9.372375302,3.498620216,2.906074195,2.326164233,3.009174871,3.198983122,2.790136552,2.577175559,1.300627228,2.014151774,2.906501498,1.783579428,1.961326186,2.9439808,6.267365253,7.837176121,13.40305339,14.17306803,11.88525585,8.857500813,11.19777051,12.61188585,9.894429608,7.57376943,5.498854134,3.870345409,4.420921942,5.942893269,5.94194623,4.146908934,2.316406372,
Philippines,PHL,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,4.126339614,3.684968727,4.082671774,6.156258326,4.460923521,3.489179359,3.189667339,3.315618112,2.501875005,4.141317878,4.323478415,2.354254207,2.04217985,2.495510064,1.873699018,1.957885049,2.047468463,2.325944917,2.54975902,2.178065824,1.689700554,0.914556859,0.711700276,0.536735653,0.590111556,0.794707076,0.572432389,0.618960564,0.543580961,0.349837384,0.464768413,0.404065987,0.479800977,0.688742163,0.926884128,0.935186606,1.586835686,3.005899967,1.630455367,1.296246318,2.22909956,3.041347485,1.729061083,1.374399187,1.655560675,0.789367537,0.662887494,0.932555077,1.042417991,0.727808078,0.743294763,
Palau,PLW,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Papua New Guinea,PNG,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.908200913,1.845464891,16.71312247,28.21236174,30.57148521,20.54043557,19.73059899,19.04984601,18.36313055,22.35215193,25.15061391,20.12960547,19.93722877,20.85236758,15.51443967,21.01781957,20.39574014,24.25908529,25.45976755,24.36189873,22.92875305,18.22483881,20.79546101,21.91834266,20.39653916,26.79811409,20.83621455,13.30236567,14.30312601,18.39629457,25.28372817,18.97876698,21.58054032,22.63903976,29.60143575,29.17922794,27.85698145,23.21825154,25.50991465,19.2144937,27.26378714,25.97592345,15.73856128,11.81036672,13.58808366,11.85864506,13.29557274,15.30015701,17.10539017,12.52521355,10.78075217,
Poland,POL,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.422484598,2.163836647,1.733920666,1.255198669,0.956853486,1.085502062,0.814012748,0.79834531,0.475935429,0.411819604,0.614412633,0.777035639,0.565476907,0.600865825,1.446913916,1.182035382,1.604519567,1.37192428,2.047642841,1.164591938,4.310449861,5.695608726,3.795266395,3.315463509,3.148976919,1.286337883,2.014620592,3.054813089,2.721295488,0.678514912,0.620175074,
Pre-demographic dividend,PRE,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,5.262458845,7.022002505,6.397851069,9.945805689,25.28815454,21.04883018,20.36336083,21.13200435,19.16853073,3.284347338,26.28900476,7.872362434,6.768820024,8.968795565,12.19615939,12.89806807,8.358754203,12.07520289,11.7054898,17.56715264,11.93782688,8.62835456,11.99915644,11.92783032,15.3801306,15.1836016,16.29261838,14.89446478,11.50495999,13.89502754,20.86752068,16.63817064,14.35257756,14.33038652,18.9131486,22.9738588,22.80614183,22.00165611,26.2724098,16.20709792,19.79008775,24.86336104,22.28829849,19.1342324,17.04076703,10.81737791,10.56927018,13.67567133,16.71244628,14.3936964,11.34726032,
Puerto Rico,PRI,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Korea, Dem. People's Rep.",PRK,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.402078535,0.338839663,0.352387205,0.428577784,0.41773845,0.464422696,0.433118757,0.387677066,0.523981647,0.573382925,0.51426896,0.368295346,0.390147492,0.432050883,0.393938157,0.449473073,0.389874207,0.315927972,0.294749259,0.44192531,0.353535881,0.347833103,0.239216971,0.247521548,0.275049381,0.28377008,0.176256921,0.15219506,0.10800396,0.105884398,0.14986915,0.115366307,0.117523127,0.113951326,0.1511759,0.164495683,0.272771498,0.263922161,0.211770653,0.105799849,0.185438064,0.173475745,0.203388615,0.137569835,0.145958667,0.135354332,0.140163218,0.163493339,0.198621927,0.183874599,0.198843371,
Paraguay,PRY,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,2.216259388,1.927578126,1.882053832,2.655141286,2.243232924,3.079914248,2.259229428,2.71973089,2.882305046,3.625308906,3.151192426,2.354085063,3.282168091,2.10422575,1.827979123,2.5248904,3.051943031,3.469628592,2.809753508,3.116654848,2.701855165,2.372352979,2.580280519,2.652038016,2.244617094,2.639658202,2.226084012,2.014172301,1.900382485,1.758115957,1.457872972,1.607574474,2.066444615,2.140509429,1.640336532,1.565309778,1.827695545,1.647348912,1.379032141,1.515411806,1.940701065,1.427089593,1.471886332,1.440762554,1.506655765,1.596877858,1.81645904,1.639405209,1.438899601,1.316593229,1.633780688,
West Bank and Gaza,PSE,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Pacific island small states,PSS,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.321568512,1.091816503,1.250172097,1.977729252,1.630083127,1.536729485,1.176314852,1.390187202,1.12026076,1.663714167,2.140744375,1.591748151,2.331674025,2.207615672,1.656287153,1.868452705,2.15667849,2.678452766,2.504609578,2.556417197,2.33814828,1.520857687,1.866066467,2.074114565,2.021553564,2.165714991,2.231556888,1.573698105,1.740007972,1.453737803,1.278998869,1.315169588,1.31739264,1.661018716,1.31502545,1.537974224,1.801394115,2.379230662,2.808164202,2.474507286,3.345625387,3.829753232,4.117492241,3.439923562,3.734813287,3.062769642,2.726309458,4.085728973,4.064677996,3.59531482,3.881258179,
Post-demographic dividend,PST,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.598920504,0.556076204,0.527972416,0.690976704,1.795293707,1.746834306,1.752446583,1.72380797,1.427810474,2.491403735,2.730954116,2.260260631,1.49272324,1.709578571,1.652025293,1.532452468,0.64655329,0.748930757,0.64321537,0.727132251,0.796800243,0.54465837,0.542448195,0.524348889,0.447585132,0.452890116,0.579751474,0.498654877,0.311393266,0.407269881,0.745130427,0.698163238,0.530839623,0.600470229,0.808697167,0.922643059,0.926057924,0.914958988,1.430197942,0.688503873,0.930020897,1.178996848,0.857330044,0.810233368,0.673252734,0.330127355,0.356031141,0.50257922,0.680827866,0.620241041,0.512188279,
French Polynesia,PYF,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.002302419,0.001477197,0.001898121,0.003877877,0.002640398,0.00207853,0.002431234,0.003219332,0.002012654,0.002307315,0.002319234,0.001574695,0.001392123,0.001390227,0.001053005,0.000965036,0.001033667,0.000955985,0.000926722,0.000967137,0.000815747,0.000911937,0.00116068,0.000916323,0.001307085,0.001943002,0.002106342,0.002080445,0.001621671,0.000877728,0.000964199,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,46.78588948,56.72685286,59.81430251,65.94750732,80.16295229,64.59337311,61.42559456,53.88992804,53.2889465,,73.05548501,49.72765767,36.3909085,40.40183766,50.75285368,41.1745875,26.46215876,31.2629773,27.54102955,39.07016573,48.95626269,31.53929444,29.61476285,31.56505661,27.88647542,29.19377253,37.75707032,30.22108832,26.61916849,31.58180528,42.02296581,35.81173653,31.6991935,34.08603676,37.27138998,43.08294803,38.96723487,35.57116239,35.92411917,29.37159819,30.65240056,37.41795608,36.6131817,33.4166205,28.82607689,18.60413276,14.11245173,16.58247497,20.20961118,17.33231397,14.98165681,
Romania,ROU,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.362882745,3.753456049,3.960740062,4.929191067,4.040071208,4.271611444,3.615913872,2.723463008,2.401690545,2.844961136,2.473631334,0.908568321,1.664342056,3.446041303,3.515419969,2.764994284,2.50001692,2.466434779,2.036663779,2.139179162,1.651611582,2.091681433,1.532116899,1.91472213,2.553235048,2.440410404,1.962995087,1.567878586,0.981522918,0.698628809,0.926403912,1.122203042,0.854177533,0.634188562,
Russian Federation,RUS,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.953272352,9.370499033,12.92157592,6.773781126,8.378170689,7.466241619,6.585737243,7.301807324,9.098969361,7.471375756,4.407704971,11.51487545,21.9964497,20.2093978,17.65668764,17.45489073,16.78956399,17.83157349,18.95153785,16.53432619,18.74684293,15.04729161,15.60267085,17.55736885,15.56187876,13.68898167,12.91417492,10.08223518,8.489082992,10.55560926,15.34055182,12.99499836,10.15827898,
Rwanda,RWA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,8.509225791,7.162881873,7.461146479,11.25420185,12.86323957,9.104726859,7.517067418,12.72147074,10.95565215,8.065240849,8.895765944,6.818113594,9.337139574,5.910273674,5.287495088,3.666745003,4.909083114,4.254859708,4.164755615,4.758144831,4.725729727,6.406110074,6.099375747,4.954911599,16.23524807,12.58172647,12.55592431,11.12867649,10.87362731,6.480646165,5.032946532,5.3737254,6.43776079,9.076539286,7.019880703,5.908344773,5.295565587,6.225040764,8.305248015,6.932939537,6.486188141,6.992874041,6.385271,6.346640894,6.440129701,5.757506108,5.975070632,5.989675599,4.525747079,3.776781091,3.896856419,
South Asia,SAS,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.585277137,0.701732258,0.720476026,0.902400918,1.208899428,2.419341198,2.464612688,3.577734243,3.035712422,2.792795887,2.558149488,3.201821804,3.416967058,2.954317163,2.789976766,2.931494598,2.105598891,1.907976769,1.7736558,2.457434422,2.932105794,2.479854699,2.285287932,1.982775556,1.704376105,2.085356311,2.0544304,1.850531879,1.495017398,1.553857501,1.999210104,2.005797154,1.940944584,1.890600956,2.617080804,3.108636608,3.492728218,3.902646454,5.894924509,2.972974631,3.872878,4.643073481,3.562560003,3.160736729,2.503663444,1.594022684,1.482697291,1.68067416,1.912864055,1.696516483,1.552156125,
Saudi Arabia,SAU,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,27.77645329,34.15023552,39.14634695,46.61361275,70.15335129,55.75422956,54.29766172,54.07320967,45.89734017,87.32289645,71.32220776,56.02742708,35.3692459,33.82097569,32.79681377,26.63719723,23.09355918,28.18990821,27.02912118,34.84457683,47.47748574,32.71141028,33.88680567,32.54793143,28.92357076,29.98068516,33.63495633,29.67166544,21.05937593,26.97310277,41.68568377,33.89591788,31.69139473,37.35722583,42.74700051,52.37985717,52.2272838,48.5172664,55.47505726,35.44744494,39.85535445,51.97944791,49.70618015,46.50555812,41.65099789,24.48319416,20.16506435,24.30841924,30.08617552,25.17115429,18.21212339,
Sudan,SDN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.002060754,0,0,0,0.000110978,9.21E-06,0,0,0,0.000258762,0.001394019,0.000609522,0.000561401,0.001172462,0.002035857,0.00110289,0.001082282,0.002167768,0.008259,0.008207031,0.001775623,0.001785182,0.058667267,0.078873417,0.094812054,0.042395325,0.28092162,0.249099108,0.213917425,2.085293845,10.1050057,5.986677248,5.978435795,5.938550818,10.79996708,13.12988093,13.46567936,14.14198208,19.36292523,11.63739506,15.70993899,24.84179812,11.42563266,11.91123382,8.508248477,4.981476053,6.671328021,8.067651584,9.168725799,10.69958349,12.39797787,
Senegal,SEN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.460919835,1.293665232,1.266139196,1.795729675,5.069599545,4.878513637,2.606642348,5.202230944,2.860956275,2.338023415,2.703559183,3.000951374,3.268405506,2.675795579,2.39647212,1.915000702,1.852902292,1.471056068,1.604705167,1.6965862,1.874699258,1.863867471,1.799824945,1.714293405,2.858564544,3.178975419,3.017498912,3.069004537,2.948681532,2.109974914,2.308148226,2.082155306,2.289545031,2.685175787,1.972381782,1.982343594,1.994127036,2.305859156,3.076357129,3.83767566,2.982739679,3.670770841,4.883423144,3.396949808,3.173649826,3.484184528,3.787860225,3.21559087,2.776229954,2.768753835,3.207279249,
Singapore,SGP,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.004083141,0.002455302,0.003184101,0.00750488,0.005593425,0.003915315,0.003239272,0.001462227,0.001967424,0.001600742,0.002579267,0.001126387,0.000835114,0.000763831,0.001000985,0.001161363,0.001958441,0.001696303,0.001358788,0.001109141,0.000920372,0.000727895,0.001021033,0.000671957,0.000735974,0.000949988,0.000831818,0.000728161,0.000709947,0.000371765,0.000326034,0.000402379,0.000433988,0.000593717,0.000555817,0.00031067,0.000322822,0.000395039,0.000619482,0.000578016,0.000452856,0.000514759,0.000393234,0.000335168,0.000490245,0.000382743,0.000423511,0.000453144,0.000188248,0.000161448,0.000221872,
Solomon Islands,SLB,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,5.105109198,8.369069323,10.74142774,5.546450024,7.81181667,6.946430731,7.819958205,5.559005861,7.258947803,6.975276852,5.551767285,9.62628054,10.04359346,6.583978778,7.954883175,9.904045321,8.756410521,6.845224205,7.606553252,7.868425379,6.211349962,10.32568722,8.82929091,7.835847762,8.484916219,9.175950939,5.51268273,6.556126066,6.230923976,5.261070089,5.624658078,7.10989283,11.39806908,8.746050872,10.39193503,12.250812,18.7052201,20.68827492,14.15373433,16.72027211,20.14163002,20.74850351,17.66374106,20.64231582,16.67728424,14.31012242,22.70347228,22.92037702,19.73393357,19.02739366,
Sierra Leone,SLE,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,7.849171806,7.761286,7.493339798,8.183857435,9.270553491,10.77638518,10.22633042,15.27826846,11.29444945,8.859567688,10.48742438,9.027587448,10.53866633,10.28125364,9.300247419,9.608404089,22.02767699,14.29302887,10.00489115,12.51378482,19.7972836,15.61444403,18.35160897,11.78351386,11.3606935,15.88760536,14.60821706,16.21346982,21.66198437,13.36825773,14.25668728,8.052308341,8.435525019,12.87678883,11.10232367,9.808551805,9.427181358,12.25551584,11.61157957,12.26917423,10.52886611,10.98680188,9.756969443,7.185399998,8.02771244,10.57136024,14.67326454,14.93652185,8.047771723,7.478841244,7.806496627,
El Salvador,SLV,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.665403519,0.560225235,0.597484203,0.905902566,0.859785461,1.064906982,0.719383907,0.979926992,0.946397845,1.013843498,1.230330295,1.166998395,2.417796854,0.837906223,0.479037841,0.299327905,0.308831583,0.304132434,0.314971554,0.333174467,0.835429774,1.101549366,0.781151129,0.559922378,0.56741053,0.779231954,0.509551085,0.820568279,0.65398958,0.555346762,0.497077306,0.485786941,0.456800583,0.445015904,0.430648838,0.405613728,0.543464354,0.565857134,0.591889848,0.576957618,1.028742159,0.818951338,0.769149556,0.877346669,1.054790368,0.850742983,1.022113813,0.888053479,0.661344993,0.559981381,0.755814179,
San Marino,SMR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Somalia,SOM,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,4.701225366,3.990203268,3.581465194,5.217847035,6.654624404,5.868453502,4.757226271,14.25105574,13.21124886,12.15436551,15.33766181,12.00892061,15.96347255,11.35153725,9.836260897,6.331999788,9.791585766,8.703646768,9.489987629,9.223768238,13.48648247,,,,,,,,,,,,,,,,,,,,,,,20.86814584,23.19099642,24.87228022,25.76274928,23.25936967,13.40141618,14.0533393,14.81109391,
Serbia,SRB,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.581425653,0.465927743,0.289507669,0.179428334,0.289293596,2.376564112,1.482981555,0.721604377,0.601665609,1.75343713,1.244247526,1.513542977,1.550359984,2.825102032,1.280592522,2.645032703,3.461553955,2.904078499,2.132405716,1.917690381,1.280907625,1.176446798,1.547386719,1.560966536,1.226669304,1.007055232,
